a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
2	18	1366	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000034	0.000000	0.000000	0.000017	0.000000	0.000000	0.000034	0.000000	0.000034	0.000034	0.000000	-1940.862977	106	-1940.863490	0.204951	2.953647e-01,2.117382e-01,7.845112e-08,1.799490e-01,3.129464e-01,1.829273e-07,9.274771e-07,3.843260e-07,1.543070e-07	0.000003	0.798967	0.307538	-2042.527485	19
2	19	1370	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2004.647028	86	-2004.647033	0.205551	2.750816e-01,2.247047e-01,1.815537e-07,1.677859e-01,3.324267e-01,2.340623e-07,6.580817e-07,4.436463e-08,8.567721e-08	0.000003	0.846965	0.314396	-2082.494343	22
3	4	1554	0.938485	0.000001	0.061513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.061514	0.000001	0.000001	0.030758	0.000001	0.000001	0.061513	0.000001	0.061514	0.061514	-0.000000	-2269.202602	90	-1	0.233158	2.906225e-01,2.076437e-01,6.008448e-07,1.833268e-01,3.184045e-01,1.514146e-09,2.460700e-07,1.646835e-06,4.890314e-08	0.000003	0.814390	0.309796	-2341.711667	19
3	5	1444	0.986765	0.000000	0.013234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013235	0.000000	0.000000	0.006617	0.000000	0.000000	0.013234	0.000000	0.013234	0.013235	0.000000	-2168.348153	118	-1	0.216654	2.843477e-01,2.036166e-01,1.259953e-06,2.027548e-01,3.092794e-01,3.182661e-08,1.319838e-07,5.551130e-08,9.285658e-09	0.000005	0.761073	0.301754	-2256.147505	22
3	6	1566	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	-0.000000	-2234.539145	66	-2234.539678	0.234959	2.602923e-01,2.286124e-01,5.636817e-08,2.346802e-01,2.764148e-01,1.418988e-08,1.776043e-08,2.014826e-08,2.688472e-07	0.000000	0.596631	0.272029	-2333.022974	22
3	7	1473	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000476	0.000001	0.000001	0.000238	0.000000	0.000000	0.000476	0.000000	0.000476	0.000477	-0.000000	-2217.805756	147	-2217.806905	0.221005	3.046084e-01,1.897407e-01,1.748331e-10,2.305534e-01,2.750976e-01,3.445855e-09,5.945583e-09,1.566898e-09,8.790719e-09	0.000000	0.654536	0.283463	-2288.789244	22
3	8	1531	0.984900	0.000000	0.015099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.015100	0.000001	0.000001	0.007551	0.000001	0.000001	0.015099	0.000001	0.015100	0.015100	-0.000000	-2211.596344	115	-1	0.229707	2.730821e-01,2.083831e-01,5.803326e-09,1.952389e-01,3.232959e-01,2.004953e-08,2.606218e-09,3.245353e-09,8.048885e-09	0.000000	0.800987	0.307838	-2304.659830	22
3	9	1335	0.986963	0.000000	0.013036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013036	0.000000	0.000000	0.006518	0.000000	0.000000	0.013036	0.000000	0.013036	0.013036	-0.000000	-1986.661303	126	-1	0.200300	2.969112e-01,1.920451e-01,5.751986e-06,2.138557e-01,2.971822e-01,7.272595e-11,3.356527e-09,1.996940e-11,5.004701e-09	0.000019	0.732144	0.297092	-2066.748359	38
3	10	1540	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000041	0.000003	0.000000	0.000021	0.000000	0.000000	0.000041	0.000000	0.000041	0.000043	0.000001	-2277.385676	79	-2277.387142	0.231058	2.449500e-01,2.439182e-01,7.434917e-08,1.640004e-01,3.471313e-01,4.407657e-08,1.054448e-09,4.364756e-08,6.349512e-10	0.000000	0.850982	0.314949	-2332.772431	18
3	11	1442	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000013	0.000001	0.000001	0.000007	0.000000	0.000000	0.000011	0.000000	0.000011	0.000014	0.000000	-2139.102383	87	-2139.103792	0.216354	2.887973e-01,2.080922e-01,1.637870e-07,2.365192e-01,2.665910e-01,1.369611e-08,4.490096e-08,5.283662e-08,5.215631e-08	0.000001	0.599604	0.272645	-2260.223423	22
