a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
9	19	1365	0.980620	0.000000	0.019380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019380	0.000000	0.000000	0.009690	0.000000	0.000000	0.019380	0.000000	0.019380	0.019380	-0.000000	-1936.070816	110	-1	0.204801	2.764166e-01,2.353955e-01,3.741681e-08,1.803584e-01,3.078292e-01,1.138882e-08,6.064573e-09,1.949284e-07,4.321287e-08	0.000000	0.740412	0.298454	-1982.728399	26
10	11	1608	0.966373	0.000001	0.033626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033626	0.000000	0.000000	0.016813	0.000000	0.000000	0.033626	0.000000	0.033626	0.033626	0.000000	-2308.568859	102	-1	0.241260	2.904466e-01,1.263920e-01,1.716885e-10,2.635800e-01,3.195786e-01,2.731420e-06,5.951345e-09,1.989925e-08,1.008993e-08	0.000000	0.819485	0.310532	-2351.281173	26
10	12	1542	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000147	0.000000	0.000000	0.000074	0.000000	0.000000	0.000147	0.000000	0.000147	0.000147	-0.000000	-2340.865572	194	-2340.866450	0.231358	2.344114e-01,1.766074e-01,4.338438e-06,2.511178e-01,3.378582e-01,1.788235e-07,2.242293e-08,1.524006e-09,6.841962e-07	0.000013	0.789887	0.306178	-2368.114864	34
10	13	1816	0.967356	0.000000	0.032644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032644	0.000000	0.000000	0.016322	0.000000	0.000000	0.032644	0.000000	0.032644	0.032644	0.000000	-2697.711080	94	-1	0.272468	2.464270e-01,1.597213e-01,1.380442e-07,2.485380e-01,3.453133e-01,9.342627e-09,3.625067e-08,1.355494e-07,8.415878e-08	0.000001	0.845818	0.314239	-2732.235021	22
10	14	1554	0.947172	0.000000	0.052828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052828	0.000000	0.000000	0.026414	0.000000	0.000000	0.052828	0.000000	0.052828	0.052828	0.000000	-2248.310312	94	-1	0.233158	2.680864e-01,1.446196e-01,2.886951e-07,2.405126e-01,3.467782e-01,8.565547e-07,4.059536e-07,4.128888e-07,1.214049e-06	0.000002	0.900409	0.321480	-2272.598247	27
10	15	1648	0.845247	0.000019	0.154734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154743	0.000000	0.000000	0.077372	0.000000	0.000000	0.154734	0.000000	0.154734	0.154743	-0.000000	-2406.236545	358	-1	0.247262	2.776031e-01,1.465755e-01,5.255404e-08,1.921672e-01,3.836538e-01,9.310904e-09,4.646725e-08,5.635621e-08,2.325858e-07	0.000000	1.132581	0.346868	-2426.003147	18
10	16	1728	0.932827	0.000000	0.067170	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.067172	0.000003	0.000001	0.033586	0.000001	0.000000	0.067170	0.000000	0.067171	0.067173	-0.000000	-2526.998379	66	-1	0.259265	2.837842e-01,1.409500e-01,3.444730e-07,2.261576e-01,3.491074e-01,2.568181e-08,3.691060e-07,1.392794e-08,4.390746e-08	0.000002	0.950966	0.327700	-2569.057937	22
10	17	1651	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000015	0.000000	0.000000	0.000030	0.000000	0.000030	0.000030	0.000000	-2520.583502	86	-2520.584149	0.247712	2.334846e-01,1.746731e-01,2.178317e-05,2.545409e-01,3.372791e-01,1.217673e-10,2.702402e-07,1.002258e-08,2.773726e-07	0.000065	0.785766	0.305530	-2565.670952	55
10	18	1614	0.904372	0.000000	0.095628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095628	0.000000	0.000000	0.047814	0.000000	0.000000	0.095628	0.000000	0.095628	0.095628	-0.000000	-2343.996894	146	-1	0.242161	2.712355e-01,1.499969e-01,2.023383e-08,2.195418e-01,3.592252e-01,1.767615e-07,2.114623e-07,2.144980e-07,5.033016e-09	0.000001	0.972089	0.330173	-2377.616709	18
10	19	1608	0.879027	0.000002	0.120967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.120971	0.000003	0.000003	0.060487	0.000003	0.000002	0.120967	0.000002	0.120970	0.120971	-0.000000	-2361.941596	59	-1	0.241260	2.439975e-01,1.749299e-01,1.020771e-06,1.826828e-01,3.983882e-01,1.112043e-12,1.103845e-08,1.686870e-07,3.167754e-07	0.000003	1.114018	0.345106	-2353.818925	23
