a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
3	17	s13	s7	760376	0.909629	0.000002	0.090369	0	0	0	0	0	0	0.09037	0	0	0.045185	0	0	0.090369	0	0.090369	0.09037	0	-956712.0697	58	-1	0.993077	"5.206925e-01,1.490487e-01,1.494831e-02,1.331895e-01,1.335997e-01,1.309761e-02,1.603648e-02,1.513606e-02,4.251175e-03"	0.231923	0.391264	0.123998	-1092399.409	6
3	18	s13	s8	760383	0.88765	0.000004	0.112346	0	0	0	0	0	0	0.112348	0	0	0.056174	0	0	0.112346	0	0.112346	0.112348	0	-952760.0786	62	-1	0.993086	"5.335814e-01,1.353474e-01,1.575344e-02,1.354410e-01,1.302611e-01,1.417408e-02,1.680263e-02,1.427580e-02,4.363190e-03"	0.249929	0.392596	0.116387	-1082850.091	6
3	19	s13	s9	760179	0.877129	0.000021	0.12285	0	0	0	0	0	0	0.122861	0	0	0.06143	0	0	0.12285	0	0.12285	0.122861	0	-956998.3086	58	-1	0.992819	"5.317825e-01,1.376126e-01,1.530835e-02,1.321472e-01,1.332420e-01,1.447711e-02,1.590389e-02,1.477319e-02,4.753033e-03"	0.234252	0.403492	0.125231	-1084429.239	6
4	5	s14	s15	757392	0.230782	0.000001	0.302166	0.000007	0	0	0	0.467044	0	0.302167	0.467045	0.467051	0.151083	0	0	0.76921	0	0.76921	0.769214	-0.000003	-1011512.012	45	-1	0.98918	"5.371987e-01,3.492836e-02,1.002811e-01,4.203163e-02,1.570460e-01,8.738961e-04,1.006553e-01,7.447398e-04,2.624030e-02"	1.279475	0.561852	-0.623492	-1109494.529	10
4	6	s14	s16	759017	0.652343	0	0	0.000001	0	0.347632	0	0.000025	0	0	0.347657	0.000026	0	0	0	0.000025	0	0.000025	0.173841	0.173815	-1043298.825	118	-1	0.991302	"4.781832e-01,1.717299e-01,2.449756e-02,1.298472e-01,6.762783e-02,7.061898e-04,7.722302e-02,4.111084e-02,9.074260e-03"	1.504123	0.151933	-0.283743	-1196875.109	6
4	7	s14	s17	757578	0.230451	0.000001	0.301929	0.000004	0	0.000004	0	0.46761	0	0.30193	0.467614	0.467614	0.150965	0	0	0.769539	0	0.769539	0.769544	0	-1022459.912	110	-1	0.989422	"5.264010e-01,3.975469e-02,1.059575e-01,3.717978e-02,1.622072e-01,7.680007e-04,1.025643e-01,7.464293e-04,2.442107e-02"	1.285527	0.56524	-0.632563	-1117440.686	10
4	8	s14	s18	757363	0.222333	0.000001	0.317409	0.000004	0	0.000004	0	0.460248	0	0.31741	0.460252	0.460251	0.158705	0	0	0.777657	0	0.777657	0.777662	0	-1012045.334	174	-1	0.989142	"5.350455e-01,3.796984e-02,9.933775e-02,3.634056e-02,1.626932e-01,8.709971e-04,9.982629e-02,8.503471e-04,2.706545e-02"	1.224169	0.591191	-0.587006	-1109546.399	10
4	9	s14	s19	758146	0.652165	0	0	0	0	0.347831	0	0.000002	0.000002	0.000002	0.347835	0.000004	0.000002	0.000002	0.000002	0.000002	0.000002	0.000004	0.17392	0.173915	-1044370.69	42	-1	0.990164	"4.700124e-01,1.801421e-01,2.480452e-02,1.293776e-01,6.808589e-02,5.062019e-04,7.821580e-02,4.020944e-02,8.646049e-03"	1.513093	0.150215	-0.28362	-1199889.771	9
4	10	s14	S1	757756	0.223125	0	0.305842	0.000001	0	0	0	0.471032	0	0.305842	0.471032	0.471033	0.152921	0	0	0.776874	0	0.776874	0.776875	0	-1019138.782	90	-1	0.989655	"5.315330e-01,3.596136e-02,1.047894e-01,3.868112e-02,1.605152e-01,7.980452e-04,1.012712e-01,8.344899e-04,2.561613e-02"	1.283745	0.568526	-0.633281	-1112630.5	10
4	11	s14	s20	759886	0.697286	0	0	0	0	0.12489	0.177824	0	0	0.133368	0.302714	0	0.088912	0.088912	0	0	0	0	0.240269	0.062445	-1172370.021	66	-1	0.992437	"2.869574e-01,3.878123e-01,1.443467e-07,5.668305e-02,1.414762e-01,2.651719e-05,4.471938e-03,1.221908e-01,3.815560e-04"	0.03161	0.247689	0.155982	-1101937.74	10
4	12	s14	S2	759112	0.652211	0.000002	0	0	0	0.347783	0	0.000004	0	0.000001	0.347787	0.000004	0.000001	0	0	0.000004	0	0.000004	0.173897	0.173891	-1043844.892	54	-1	0.991426	"4.772383e-01,1.712526e-01,2.595220e-02,1.303632e-01,6.727493e-02,5.077081e-04,7.878217e-02,3.963448e-02,8.994362e-03"	1.556811	0.150674	-0.298533	-1197897.157	10
4	13	s14	s3	759140	0.65234	0	0	0	0	0.347652	0.000001	0.000007	0	0.000001	0.34766	0.000007	0.000001	0.000001	0	0.000007	0	0.000007	0.173834	0.173826	-1044843.423	42	-1	0.991462	"4.779716e-01,1.712081e-01,2.526819e-02,1.295942e-01,6.800207e-02,5.782708e-04,7.537611e-02,4.225124e-02,9.750244e-03"	1.480018	0.153063	-0.277891	-1199188.4	7
4	14	s14	s4	757902	0.233068	0	0.300676	0	0	0	0	0.466256	0	0.300676	0.466256	0.466256	0.150338	0	0	0.766931	0	0.766931	0.766932	0	-1017373.792	94	-1	0.989846	"5.342712e-01,3.654817e-02,1.015585e-01,4.117917e-02,1.579051e-01,8.977349e-04,1.004933e-01,8.645265e-04,2.628224e-02"	1.279578	0.560859	-0.622815	-1114113.133	10
4	15	s14	s5	757560	0.227662	0	0.30755	0	0	0.000001	0	0.464787	0	0.30755	0.464787	0.464787	0.153775	0	0	0.772337	0	0.772337	0.772338	0	-1017996.235	110	-1	0.989399	"5.327132e-01,3.765434e-02,1.018456e-01,3.831607e-02,1.609224e-01,8.544337e-04,1.008282e-01,8.534271e-04,2.601231e-02"	1.25945	0.574001	-0.611792	-1113308.217	10
4	16	s14	s6	757670	0.229588	0	0.306146	0	0	0	0	0.464266	0	0.306146	0.464266	0.464266	0.153073	0	0	0.770412	0	0.770412	0.770412	0	-1017010.915	142	-1	0.989543	"5.327380e-01,3.790763e-02,1.015532e-01,3.832967e-02,1.609325e-01,9.081823e-04,1.014526e-01,9.679113e-04,2.521033e-02"	1.261435	0.572471	-0.612731	-1113540.323	10
4	17	s14	s7	758513	0.652208	0	0	0	0	0.347784	0	0.000007	0	0	0.347791	0.000007	0	0	0	0.000007	0	0.000007	0.173899	0.173892	-1043997.07	50	-1	0.990644	"4.604524e-01,1.900517e-01,2.438955e-02,1.288883e-01,6.860045e-02,5.214276e-04,8.053170e-02,3.914303e-02,7.421391e-03"	1.529454	0.147997	-0.284874	-1204204.856	10
4	18	s14	s8	759082	0.652282	0	0	0	0	0.347713	0	0.000004	0	0	0.347718	0.000004	0	0	0	0.000004	0	0.000004	0.173861	0.173857	-1042890.331	78	-1	0.991387	"4.747373e-01,1.747759e-01,2.485601e-02,1.329177e-01,6.464717e-02,6.448082e-04,7.847232e-02,4.014884e-02,8.799946e-03"	1.598343	0.143083	-0.297227	-1197394.908	7
4	19	s14	s9	758236	0.651996	0	0.000001	0	0	0.347995	0.000001	0.000006	0	0.000002	0.348002	0.000006	0.000001	0	0	0.000007	0	0.000007	0.174006	0.173997	-1046454.351	90	-1	0.990282	"4.707163e-01,1.790659e-01,2.521582e-02,1.305709e-01,6.672341e-02,6.298291e-04,7.861967e-02,3.974838e-02,8.709831e-03"	1.556208	0.147016	-0.291538	-1199671.998	7
5	6	s15	s16	758833	0.620238	0	0	0	0	0.379753	0	0.000008	0	0	0.379761	0.000008	0	0	0	0.000008	0	0.000008	0.189885	0.189877	-1050757.384	50	-1	0.991062	"4.888430e-01,1.702783e-01,2.306274e-02,1.237832e-01,6.630960e-02,6.660434e-04,7.267653e-02,4.391990e-02,1.046074e-02"	1.443822	0.152651	-0.265601	-1187204.028	9
5	7	s15	s17	757401	0.228619	0	0.305522	0	0	0	0	0.465858	0	0.305522	0.465859	0.465858	0.152761	0	0	0.771381	0	0.771381	0.771381	0	-1029421.354	82	-1	0.989191	"5.341916e-01,4.371367e-02,1.018409e-01,3.425216e-02,1.578127e-01,8.552112e-04,9.801037e-02,9.151357e-04,2.840822e-02"	1.266383	0.564448	-0.611819	-1114830.698	10
5	8	s15	s18	757121	0.224538	0	0.319429	0	0	0.000003	0	0.456029	0	0.319429	0.456033	0.456029	0.159715	0	0	0.775458	0	0.775458	0.77546	0.000002	-1020267.254	110	-1	0.988826	"5.426147e-01,4.265159e-02,9.468063e-02,3.411981e-02,1.576525e-01,9.064594e-04,9.475589e-02,1.011958e-03,3.160640e-02"	1.201608	0.587978	-0.561481	-1107978.263	10
5	9	s15	s19	757904	0.620107	0	0.000001	0.000002	0	0.379882	0.000001	0.000003	0.000005	0.000006	0.37989	0.00001	0.000006	0.000005	0.000005	0.000004	0.000005	0.000009	0.189951	0.18994	-1051826.344	39	-1	0.989848	"4.827223e-01,1.770341e-01,2.297052e-02,1.223731e-01,6.765144e-02,4.998801e-04,7.254928e-02,4.374522e-02,1.045420e-02"	1.41194	0.154043	-0.257619	-1189856.638	7
5	10	s15	S1	757539	0.215843	0	0.315909	0	0	0.000002	0	0.468245	0	0.315909	0.468247	0.468245	0.157955	0	0	0.784154	0	0.784154	0.784156	0.000001	-1022981.078	58	-1	0.989371	"5.410420e-01,3.906034e-02,9.993446e-02,3.474259e-02,1.570344e-01,8.224985e-04,9.591689e-02,1.041288e-03,3.040557e-02"	1.247188	0.578357	-0.602122	-1106955.936	9
5	11	s15	s20	759579	0.62037	0	0	0	0	0.379626	0.000001	0	0.000002	0.000003	0.379629	0.000003	0.000003	0.000002	0.000002	0	0.000002	0.000002	0.189817	0.189813	-1186462.695	47	-1	0.992036	"2.635572e-01,4.188211e-01,3.280017e-05,5.437486e-02,1.360980e-01,2.798521e-05,2.989719e-02,9.687450e-02,3.163466e-04"	0.219915	0.226819	0.090512	-1123189.106	10
5	12	s15	S2	758869	0.620164	0	0	0	0	0.37983	0.000003	0.000003	0	0.000002	0.379836	0.000003	0.000002	0.000001	0	0.000003	0	0.000003	0.189921	0.189915	-1051128.342	90	-1	0.991109	"4.903084e-01,1.679814e-01,2.393947e-02,1.235901e-01,6.656681e-02,5.528734e-04,7.253937e-02,4.359105e-02,1.093053e-02"	1.449354	0.154021	-0.269577	-1187325.341	7
5	13	s15	s3	758861	0.620342	0	0	0	0	0.379651	0.000001	0.000005	0	0.000001	0.379658	0.000006	0.000001	0.000001	0	0.000005	0	0.000006	0.189832	0.189826	-1052200.837	70	-1	0.991098	"4.865659e-01,1.712157e-01,2.437552e-02,1.237510e-01,6.643325e-02,5.905531e-04,7.263922e-02,4.382897e-02,1.059984e-02"	1.460334	0.15223	-0.270186	-1190505.593	9
5	14	s15	s4	757682	0.215306	0	0.318069	0	0	0.000001	0	0.466623	0	0.318069	0.466624	0.466624	0.159035	0	0	0.784693	0	0.784693	0.784693	0	-1016959.33	42	-1	0.989558	"5.446634e-01,3.795271e-02,9.745017e-02,3.534251e-02,1.564198e-01,8.507525e-04,9.604866e-02,9.746188e-04,3.029733e-02"	1.237048	0.58231	-0.594334	-1103039.724	10
5	15	s15	s5	757291	0.220921	0.000004	0.317123	0.000001	0	0.000003	0	0.461947	0	0.317126	0.46195	0.461949	0.158563	0	0	0.779071	0	0.779071	0.779075	0.000001	-1022071.558	50	-1	0.989048	"5.420579e-01,4.093206e-02,9.700653e-02,3.463424e-02,1.571509e-01,8.821365e-04,9.550605e-02,9.873062e-04,3.084289e-02"	1.225017	0.582152	-0.581701	-1107752.641	10
5	16	s15	s6	757462	0.217507	0	0.32201	0	0	0.000013	0	0.460469	0.000001	0.322011	0.460482	0.460469	0.161006	0.000001	0.000001	0.782479	0.000001	0.782479	0.782486	0.000006	-1018461.349	42	-1	0.989271	"5.436092e-01,4.040779e-02,9.596443e-02,3.368846e-02,1.581787e-01,8.811223e-04,9.534445e-02,1.098575e-03,3.082721e-02"	1.209448	0.591577	-0.571916	-1105142.303	10
5	17	s15	s7	758363	0.620075	0.000001	0.000002	0	0	0.379918	0.000003	0.000001	0.000001	0.000005	0.379922	0.000002	0.000003	0.000002	0.000001	0.000003	0.000001	0.000004	0.189966	0.189959	-1051712.644	34	-1	0.990448	"4.736212e-01,1.865641e-01,2.246885e-02,1.224512e-01,6.751321e-02,5.938319e-04,7.393731e-02,4.360178e-02,9.248529e-03"	1.42796	0.150157	-0.256636	-1195054.426	7
5	18	s15	s8	758917	0.620207	0	0	0	0	0.379783	0	0.000009	0	0	0.379792	0.000009	0	0	0	0.000009	0	0.000009	0.189901	0.189892	-1050506.47	50	-1	0.991171	"4.870670e-01,1.714687e-01,2.364866e-02,1.258331e-01,6.425055e-02,6.505614e-04,7.325681e-02,4.386153e-02,9.963001e-03"	1.508243	0.14645	-0.275476	-1187872.737	7
5	19	s15	s9	758078	0.619966	0	0.000003	0.000001	0	0.380019	0.000001	0.000007	0.000003	0.000007	0.38003	0.000011	0.000005	0.000003	0.000003	0.000009	0.000003	0.000012	0.190024	0.190009	-1053915.721	50	-1	0.990075	"4.844205e-01,1.750033e-01,2.328990e-02,1.232907e-01,6.661796e-02,5.835345e-04,7.227130e-02,4.392840e-02,1.059436e-02"	1.434466	0.151968	-0.261541	-1189318.504	7
6	7	s16	s17	759031	0.638953	0	0.000002	0.361044	0	0.000001	0	0	0	0.000002	0.000001	0.361044	0.000001	0	0	0.000002	0	0.000002	0.180524	-0.180521	-1065068.614	130	-1	0.99132	"4.746289e-01,1.313993e-01,7.922345e-02,1.697589e-01,6.913340e-02,4.162748e-02,2.355537e-02,6.521393e-04,1.002104e-02"	1.486674	0.154932	-0.283211	-1202309.125	7
6	8	s16	s18	758772	0.641914	0	0	0.358065	0.000001	0	0.000001	0.000019	0	0.000001	0.00002	0.358085	0.000001	0	0	0.000019	0	0.000019	0.179053	-0.179033	-1058206.58	46	-1	0.990982	"4.826853e-01,1.293594e-01,7.322035e-02,1.673379e-01,6.961740e-02,4.351421e-02,2.333510e-02,6.963354e-04,1.023400e-02"	1.386944	0.159139	-0.257202	-1194947.434	9
6	9	s16	s19	759978	0.888866	0.000026	0.111108	0	0	0	0	0	0	0.111121	0	0	0.055561	0	0	0.111108	0	0.111108	0.111121	0	-953552.2704	62	-1	0.992557	"5.291843e-01,1.406906e-01,1.518212e-02,1.333381e-01,1.329869e-01,1.439946e-02,1.513218e-02,1.472625e-02,4.360178e-03"	0.22795	0.398799	0.127139	-1084455.475	6
6	10	s16	S1	759330	0.621707	0	0	0.378292	0	0	0	0	0	0	0.000001	0.378293	0	0	0	0.000001	0	0.000001	0.189147	-0.189146	-1063307.397	150	-1	0.991711	"4.795836e-01,1.267295e-01,7.895917e-02,1.701481e-01,6.807604e-02,4.225793e-02,2.393515e-02,6.301021e-04,9.680374e-03"	1.511461	0.153789	-0.289362	-1197742.525	9
6	11	s16	s20	761889	1	0	0	0	0	0	0	0	0	0	0.000002	0	0	0	0	0	0	0	0.000001	0.000001	-1092750.749	46	-1092750.826	0.995053	"2.845054e-01,4.009097e-01,1.012286e-05,6.127940e-02,2.189405e-01,8.208520e-05,3.226989e-03,3.075172e-02,2.941321e-04"	0.014785	0.441181	0.228237	-1030527.071	10
6	12	s16	S2	761208	0.868031	0.00001	0.131959	0	0	0	0	0	0	0.131964	0	0	0.065982	0	0	0.131959	0	0.131959	0.131964	0	-951223.4851	74	-1	0.994163	"5.378130e-01,1.313027e-01,1.613733e-02,1.331883e-01,1.325738e-01,1.471302e-02,1.545204e-02,1.420412e-02,4.615660e-03"	0.238278	0.407922	0.12424	-1079627.421	6
6	13	s16	s3	761229	0.877087	0	0.122912	0	0	0	0	0	0.000001	0.122913	0.000001	0.000001	0.061457	0.000001	0.000001	0.122912	0.000001	0.122913	0.122913	0	-953082.3169	54	-1	0.994191	"5.343306e-01,1.351388e-01,1.578137e-02,1.337751e-01,1.318613e-01,1.485062e-02,1.486711e-02,1.445877e-02,4.936367e-03"	0.23243	0.400951	0.125571	-1083075.432	6
6	14	s16	s4	759500	0.622982	0	0	0.377001	0	0	0	0.000017	0	0	0.000017	0.377018	0	0	0	0.000017	0	0.000017	0.188518	-0.1885	-1056650.741	54	-1	0.991933	"4.856946e-01,1.249012e-01,7.470973e-02,1.694425e-01,6.791357e-02,4.308533e-02,2.309502e-02,6.188685e-04,1.053907e-02"	1.440136	0.155818	-0.269472	-1191926.027	9
6	15	s16	s5	759008	0.632013	0	0	0.367986	0	0.000001	0	0	0	0.000001	0.000001	0.367986	0	0	0	0	0	0	0.183994	-0.183993	-1060415.881	58	-1	0.99129	"4.821096e-01,1.285066e-01,7.466624e-02,1.689034e-01,6.816256e-02,4.337526e-02,2.320814e-02,6.830832e-04,1.038505e-02"	1.435897	0.155147	-0.267032	-1195264.332	7
6	16	s16	s6	759286	0.63606	0.000002	0	0.363937	0	0.000001	0	0	0	0.000001	0.000001	0.363937	0.000001	0	0	0.000001	0	0.000001	0.181971	-0.181968	-1058704.366	106	-1	0.991653	"4.834389e-01,1.280864e-01,7.383749e-02,1.680935e-01,6.927136e-02,4.305292e-02,2.319289e-02,6.034363e-04,1.042316e-02"	1.400729	0.158564	-0.260859	-1194554.163	7
6	17	s16	s7	760423	0.909512	0.00001	0.090478	0	0	0	0	0	0	0.090483	0	0	0.045241	0	0	0.090478	0	0.090478	0.090483	0	-954854.3417	54	-1	0.993138	"5.208245e-01,1.488343e-01,1.529459e-02,1.335484e-01,1.343095e-01,1.298629e-02,1.557123e-02,1.460033e-02,4.030919e-03"	0.229811	0.39406	0.12544	-1090790.07	6
6	18	s16	s8	761205	0.886602	0.000055	0.113343	0	0	0	0	0	0	0.113371	0	0	0.056685	0	0	0.113343	0	0.113343	0.113371	0	-951950.8295	170	-1	0.994159	"5.343199e-01,1.356260e-01,1.534911e-02,1.367087e-01,1.293306e-01,1.438912e-02,1.512318e-02,1.462540e-02,4.527889e-03"	0.235615	0.38976	0.122116	-1081598.616	6
6	19	s16	s9	760196	0.881365	0.000012	0.118623	0	0	0	0	0	0	0.118629	0	0	0.059315	0	0	0.118623	0	0.118623	0.118629	0	-955444.8952	66	-1	0.992842	"5.308628e-01,1.385266e-01,1.558248e-02,1.338393e-01,1.327376e-01,1.420205e-02,1.517701e-02,1.431616e-02,4.756026e-03"	0.231732	0.400242	0.125748	-1083754.996	6
7	8	s17	s18	757396	0.212843	0.000008	0.326854	0.000002	0	0.000001	0	0.460291	0	0.326859	0.460292	0.460293	0.163429	0	0	0.787146	0	0.787146	0.787151	-0.000001	-1026598.4	174	-1	0.989185	"5.329761e-01,3.582426e-02,9.723681e-02,3.684120e-02,1.650772e-01,9.307391e-04,1.011705e-01,8.567571e-04,2.908650e-02"	1.201906	0.604988	-0.572747	-1111077.145	10
7	9	s17	s19	758075	0.638675	0	0.000001	0.000001	0	0.36132	0	0.000002	0	0.000002	0.361322	0.000003	0.000001	0	0	0.000004	0	0.000004	0.180664	0.180659	-1066043.341	94	-1	0.990072	"4.686806e-01,1.761322e-01,2.364453e-02,1.308048e-01,6.959327e-02,5.586772e-04,7.816863e-02,4.269488e-02,9.722360e-03"	1.462974	0.153966	-0.273885	-1204937.657	9
7	10	s17	S1	757896	0.220343	0	0.319889	0.000001	0	0	0	0.459767	0	0.319889	0.459767	0.459768	0.159944	0	0	0.779656	0	0.779656	0.779656	-0.000001	-1034577.851	98	-1	0.989838	"5.329271e-01,3.540873e-02,9.776951e-02,4.083855e-02,1.611194e-01,8.864891e-04,9.763513e-02,9.443781e-04,3.247066e-02"	1.212794	0.589139	-0.57377	-1117614.832	9
7	11	s17	s20	759850	0.648656	0	0.000001	0	0	0.30415	0.047192	0	0	0.035395	0.351343	0.000001	0.023597	0.023596	0	0.000001	0	0.000001	0.199269	0.152075	-1200193.812	58	-1	0.99239	"2.679760e-01,4.000978e-01,2.721512e-05,6.051087e-02,1.406109e-01,2.688889e-05,1.949979e-02,1.109133e-01,3.372184e-04"	0.138873	0.23789	0.119091	-1129363.666	9
7	12	s17	S2	759083	0.638847	0	0	0.000001	0	0.361132	0	0.00002	0	0	0.361152	0.000021	0	0	0	0.00002	0	0.00002	0.180586	0.180566	-1065296.469	50	-1	0.991388	"4.746653e-01,1.685891e-01,2.474803e-02,1.324448e-01,6.807066e-02,6.240743e-04,7.930083e-02,4.150990e-02,1.004732e-02"	1.528542	0.15221	-0.292144	-1203144.45	7
7	13	s17	s3	759068	0.638986	0	0.000001	0.000001	0	0.361012	0.000001	0	0	0.000001	0.361012	0.000001	0.000001	0	0	0.000001	0	0.000001	0.180508	0.180506	-1066391.3	74	-1	0.991368	"4.728707e-01,1.704605e-01,2.468995e-02,1.321482e-01,6.839617e-02,6.270537e-04,7.798993e-02,4.259383e-02,1.022373e-02"	1.501252	0.152497	-0.283791	-1205264.999	9
7	14	s17	s4	757912	0.224499	0	0.309375	0.000001	0	0	0	0.466125	0	0.309375	0.466125	0.466126	0.154688	0	0	0.7755	0	0.775501	0.775501	0	-1032401.855	50	-1	0.989859	"5.322500e-01,3.466427e-02,9.932745e-02,4.176981e-02,1.599449e-01,9.599559e-04,1.017551e-01,9.837646e-04,2.834472e-02"	1.257199	0.572335	-0.608184	-1116145.243	10
7	15	s17	s5	757479	0.218322	0	0.318033	0.000002	0	0.000002	0	0.46364	0	0.318033	0.463642	0.463642	0.159017	0	0	0.781674	0	0.781674	0.781676	0	-1032145.553	106	-1	0.989293	"5.314790e-01,3.559082e-02,9.910099e-02,3.894916e-02,1.628394e-01,9.117786e-04,1.013572e-01,1.038636e-03,2.873295e-02"	1.231018	0.587977	-0.591982	-1115005.627	10
7	16	s17	s6	757702	0.214771	0	0.326246	0.000001	0	0.000001	0	0.458981	0	0.326246	0.458982	0.458981	0.163123	0	0	0.785227	0	0.785227	0.785228	0	-1027449.771	114	-1	0.989584	"5.345467e-01,3.519681e-02,9.638123e-02,3.822874e-02,1.636830e-01,9.311357e-04,9.965782e-02,1.022241e-03,3.035235e-02"	1.197675	0.603066	-0.567096	-1112115.43	10
7	17	s17	s7	758803	0.621608	0.000001	0.000012	0	0	0.111662	0.266718	0	0	0.200051	0.37838	0	0.133365	0.133359	0	0.000012	0	0.000012	0.322561	0.055831	-1042500.783	66	-1	0.991022	"5.133157e-01,1.447367e-01,1.050782e-02,1.239638e-01,7.621784e-02,6.786524e-04,3.276816e-02,7.675146e-02,2.105986e-02"	0.567793	0.195728	-0.020728	-1158110.4	9
7	18	s17	s8	759141	0.638867	0	0	0.000001	0	0.361129	0.000001	0	0.000001	0.000002	0.361131	0.000003	0.000002	0.000001	0.000001	0	0.000001	0.000001	0.180568	0.180564	-1064622.165	50	-1	0.991464	"4.741321e-01,1.705821e-01,2.325197e-02,1.351062e-01,6.535636e-02,6.983389e-04,7.690563e-02,4.362201e-02,1.034522e-02"	1.532484	0.145183	-0.280742	-1201948.863	9
7	19	s17	s9	758266	0.638669	0	0	0	0	0.361331	0	0	0	0	0.361331	0	0	0	0	0	0	0	0.180666	0.180665	-1068309.151	146	-1	0.990321	"4.696499e-01,1.745805e-01,2.429883e-02,1.322991e-01,6.800782e-02,6.110702e-04,7.793635e-02,4.301113e-02,9.605302e-03"	1.503286	0.150215	-0.280488	-1204766.963	7
8	9	s18	s19	757888	0.64165	0	0	0	0	0.358345	0	0.000004	0	0.000001	0.35835	0.000004	0.000001	0.000001	0	0.000004	0	0.000004	0.179178	0.179172	-1059125.184	34	-1	0.989827	"4.761813e-01,1.750945e-01,2.265527e-02,1.289315e-01,6.992323e-02,5.733233e-04,7.252560e-02,4.341531e-02,1.069996e-02"	1.36122	0.157771	-0.24687	-1197347.051	7
8	10	s18	S1	757511	0.217818	0.000001	0.317525	0.000001	0	0	0	0.464654	0	0.317526	0.464655	0.464656	0.158763	0	0	0.78218	0	0.78218	0.782181	-0.000001	-1029196.751	38	-1	0.989335	"5.347248e-01,3.504856e-02,1.015066e-01,3.924887e-02,1.613404e-01,9.198509e-04,9.744108e-02,9.850051e-04,2.878487e-02"	1.233093	0.586373	-0.593043	-1111701.988	10
8	11	s18	s20	759518	0.642062	0	0	0	0	0.357938	0	0	0	0	0.357938	0	0	0	0	0	0	0	0.178969	0.178969	-1193979.099	150	-1	0.991956	"2.598346e-01,4.136267e-01,5.005247e-05,5.893579e-02,1.405832e-01,2.564067e-05,2.897967e-02,9.765380e-02,3.106063e-04"	0.206495	0.23459	0.096926	-1130852.625	7
8	12	s18	S2	758827	0.641873	0	0	0	0	0.358113	0	0.000013	0	0	0.358127	0.000014	0	0	0	0.000013	0	0.000014	0.17907	0.179056	-1058629.005	106	-1	0.991054	"4.838467e-01,1.655701e-01,2.403167e-02,1.301825e-01,6.886735e-02,6.042199e-04,7.240451e-02,4.368761e-02,1.080536e-02"	1.400318	0.157779	-0.259545	-1195087.319	7
8	13	s18	s3	758841	0.64195	0	0	0	0	0.358032	0	0.000017	0	0.000001	0.35805	0.000018	0	0	0	0.000018	0	0.000018	0.179034	0.179016	-1059798.548	78	-1	0.991072	"4.811629e-01,1.680015e-01,2.421243e-02,1.296405e-01,6.941357e-02,6.461324e-04,7.219548e-02,4.402695e-02,1.070044e-02"	1.388891	0.158217	-0.256478	-1197836.215	7
8	14	s18	s4	757662	0.223319	0	0.318359	0.000009	0.000001	0	0	0.458311	0.000001	0.31836	0.458312	0.458322	0.15918	0.000001	0.000001	0.77667	0.000001	0.776671	0.776676	-0.000005	-1025223.356	47	-1	0.989532	"5.390797e-01,3.503592e-02,9.719104e-02,4.113487e-02,1.594262e-01,9.680047e-04,9.563153e-02,9.969297e-04,3.053582e-02"	1.209478	0.588379	-0.569838	-1110878.753	10
8	15	s18	s5	757253	0.216141	0	0.32615	0.000003	0.000001	0.000002	0	0.457704	0	0.326151	0.457706	0.457708	0.163076	0	0.000001	0.783854	0	0.783854	0.783857	0	-1024892.593	46	-1	0.988998	"5.376445e-01,3.583330e-02,9.774856e-02,3.796597e-02,1.626276e-01,9.484515e-04,9.624824e-02,9.636946e-04,3.001974e-02"	1.19289	0.602976	-0.562057	-1109231.008	10
8	16	s18	s6	757537	0.215722	0	0.329613	0.000001	0	0.000001	0	0.454664	0	0.329613	0.454665	0.454664	0.164807	0	0	0.784277	0	0.784277	0.784278	0	-1022160.031	110	-1	0.989369	"5.391608e-01,3.588345e-02,9.608931e-02,3.772490e-02,1.630075e-01,9.554304e-04,9.553520e-02,9.824395e-04,3.066092e-02"	1.175556	0.610125	-0.548463	-1108064.981	10
8	17	s18	s7	758239	0.641754	0	0	0	0	0.358245	0	0	0	0	0.358245	0	0	0	0	0	0	0	0.179123	0.179123	-1058960.193	30	-1	0.990286	"4.683196e-01,1.828724e-01,2.260171e-02,1.278099e-01,7.109111e-02,6.013798e-04,7.380054e-02,4.379471e-02,9.108712e-03"	1.356038	0.157462	-0.244768	-1202252.369	9
8	18	s18	s8	758839	0.641942	0	0	0	0	0.358042	0	0.000015	0.000001	0.000001	0.358058	0.000016	0.000001	0.000001	0.000001	0.000015	0.000001	0.000016	0.179037	0.179021	-1058004.668	42	-1	0.991069	"4.796608e-01,1.702149e-01,2.345025e-02,1.326692e-01,6.639592e-02,6.709527e-04,7.376481e-02,4.299142e-02,1.018177e-02"	1.464172	0.149621	-0.267106	-1195660.699	9
8	19	s18	s9	758058	0.641618	0	0.000001	0	0.000001	0.358378	0	0	0.000001	0.000003	0.358379	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	0.000002	0.179192	0.179189	-1061538.874	58	-1	0.990049	"4.784462e-01,1.729344e-01,2.252048e-02,1.302138e-01,6.855457e-02,6.677626e-04,7.120872e-02,4.411339e-02,1.134075e-02"	1.36722	0.155221	-0.245143	-1196564.404	9
